image_id,width,height,bbox,source
000000010579,640,640,"[23.250240000000005, 390.28992, 38.0, 71.23967999999999]",4
000000010579,640,640,"[38.13023999999999, 513.44032, 35.96992, 53.13983999999999]",4
000000010581,478,640,"[253.38995099999997, 343.5296000000001, 41.709802, 43.37024]",4
000000010581,478,640,"[320.409853, 448.89984, 85.52997400000001, 79.69024]",4
000000010581,478,640,"[146.86000299999998, 487.15008, 192.620138, 98.68032]",4
000000010581,478,640,"[231.260224, 303.22016, 86.999824, 55.74976]",4
000000010614,480,639,"[0, 108.9498195, 50.31024, 124.24013099999999]",4
000000010614,480,639,"[1.1400000000000006, 41.54011199999999, 46.46976, 69.709788]",4
000000010646,427,640,"[355.52020000000005, 352.99999999999994, 71.47979999999995, 185.29984]",4
000000010646,427,640,"[132.31022, 571.51008, 70.23979200000001, 68.01984]",4
000000010646,427,640,"[0.0002135000000009768, 330.47007999999994, 32.729977, 169.53024]",4
000000010705,640,480,"[379.64, 253.05983999999998, 15.500160000000001, 29.11008]",4
000000010705,640,480,"[340.2896, 231.96024, 13.69024, 24.109920000000002]",4
000000010705,640,480,"[330.97952, 228.08016, 12.68032, 16.44]",4
000000010705,640,480,"[479.65984, 250.18992, 15.08032, 27.749760000000002]",4
000000010705,640,480,"[431.99008000000003, 228.67007999999998, 11.45024, 25.059839999999998]",4
000000010705,640,480,"[408.41984, 245.13024, 8.04992, 24.74976]",4
000000010705,640,480,"[412.57984000000005, 247.76016, 15.85024, 32.95008]",4
000000010728,640,480,"[526.4899200000001, 0.5402400000000114, 113.50976, 209.72976]",4
000000010728,640,480,"[323.59968000000003, 0.00023999999999801958, 94.92032, 68.7]",4
000000010728,640,480,"[106.24992000000002, 0.6499199999999998, 71.28, 22.82016]",4
000000010800,640,466,"[180.5504, 250.639964, 30.65984, 35.089800000000004]",4
000000010870,640,428,"[0.0, 166.96986200000003, 75.02976000000001, 142.669948]",4
000000010877,640,480,"[444.93024, 306.01991999999996, 53.669760000000004, 59.00016]",4
000000010881,640,480,"[265.83008, 276.09023999999994, 26.43008, 37.53984]",4
000000010881,640,480,"[94.27008000000001, 229.47984, 17.85984, 20.83008]",4
000000010881,640,480,"[363.16, 305.18016, 18.28032, 26.32992]",4
000000010881,640,480,"[193.81024000000002, 253.51991999999998, 13.90016, 18.87984]",4
000000010881,640,480,"[139.1696, 235.57968, 20.46016, 23.01024]",4
000000010881,640,480,"[52.57024, 193.63008000000002, 25.28, 24.959999999999997]",4
000000010881,640,480,"[69.52992, 186.28992, 8.35008, 7.29984]",4
000000010881,640,480,"[375.60032000000007, 303.78, 18.73984, 27.240000000000002]",4
000000010881,640,480,"[206.13024000000001, 251.26008, 12.86976, 18.97008]",4
000000010881,640,480,"[34.59008, 194.12016000000003, 11.260159999999999, 6.33984]",4
000000010881,640,480,"[511.74016, 353.06976, 39.08992, 47.23008]",4
000000010881,640,480,"[31.080000000000002, 202.67976, 13.08992, 16.690080000000002]",4
000000010881,640,480,"[159.84992, 223.30032, 16.4, 18.14976]",4
000000010881,640,480,"[44.00032, 175.99992, 98.0, 77.00016000000001]",4
000000010909,480,640,"[342.69984, 418.13023999999996, 42.0, 46.91008]",4
000000010948,500,376,"[396.45000000000005, 349.1301, 21.37, 26.470024000000002]",4
000000010991,612,612,"[402.510258, 359.35997399999997, 26.56998, 51.630156]",4
000000011198,640,427,"[314.72992, 0.23997399999999658, 145.85024, 70.05020400000001]",4
000000011241,640,427,"[368.63040000000007, 126.75003950000001, 16.46976, 29.319955]",4
000000011241,640,427,"[379.62016000000006, 124.9801245, 14.49024, 28.459977000000002]",4
000000011241,640,427,"[617.87008, 129.5199885, 21.69984, 52.500077000000005]",4
000000011271,640,480,"[183.47967999999997, 211.91016000000002, 38.30016, 78.68976]",4
000000011271,640,480,"[89.91008, 220.16016, 44.89024, 85.44]",4
000000011271,640,480,"[599.2902399999999, 192.85032, 18.659840000000003, 23.60976]",4
000000011271,640,480,"[617.48, 221.69975999999997, 20.36032, 22.86]",4
000000011271,640,480,"[549.4496, 194.45015999999998, 21.72032, 43.930080000000004]",4
000000011271,640,480,"[572.61024, 192.33, 19.69984, 38.67024]",4
000000011282,640,480,"[602.17984, 210.69984000000002, 37.82016, 239.37984]",4
000000011332,640,360,"[385.73024000000004, 297.48006, 22.160000000000004, 39.53988]",4
000000011332,640,360,"[155.83007999999998, 290.64996, 53.63008, 33.64992]",4
000000011332,640,360,"[355.27008000000006, 233.40006, 31.340159999999997, 30.629880000000004]",4
000000011332,640,360,"[485.77984000000004, 238.62996, 36.70016, 29.34]",4
000000011332,640,360,"[238.39008, 318.02994, 42.54016, 41.82012]",4
000000011504,500,375,"[326.68, 0, 166.88, 215.470125]",4
000000011505,500,195,"[415.03000000000003, 138.2900025, 15.549999999999999, 15.109965]",4
000000011720,640,480,"[410.69984000000005, 223.57992000000002, 40.88, 51.10992]",4
000000011720,640,480,"[575.24032, 227.79984000000002, 50.76992, 35.16]",4
000000011990,640,426,"[447.17024, 187.33009199999998, 78.78976, 113.989932]",4
000000011990,640,426,"[367.85984, 18.190199999999997, 30.41024, 26.089944]",4
000000011990,640,426,"[397.27008, 17.370150000000002, 47.77024, 29.860044000000002]",4
000000011990,640,426,"[321.33024, 18.219807, 45.74016, 23.409978000000002]",4
000000012044,640,480,"[148.67008, 65.28, 19.13984, 35.56992]",4
000000012103,426,640,"[152.980008, 397.71999999999997, 18.749964, 22.27008]",4
000000012103,426,640,"[127.750158, 399.2496, 20.229888000000003, 25.690240000000003]",4
000000012103,426,640,"[103.830045, 406.35007999999993, 21.320022, 24.96]",4
000000012153,500,333,"[471.21999999999997, 90.3200895, 14.959999999999999, 15.139845]",4
000000012169,427,640,"[48.40984400000001, 520.69024, 55.790112, 93.87968000000001]",4
000000012349,640,427,"[204.37984, 1.1998700000000042, 197.66976, 257.159896]",4
000000012398,500,375,"[201.27, 241.29000000000002, 20.84, 18.84]",4
000000012398,500,375,"[109.28999999999999, 184.4199375, 10.8, 20.500125]",4
000000012422,640,427,"[0.9603199999999674, 0.0, 295.53984, 284.030152]",4
000000012428,640,480,"[582.05984, 208.35984000000002, 57.939840000000004, 182.11008]",4
000000012429,500,375,"[218.79, 116.08987500000002, 38.809999999999995, 55.35]",4
000000012429,500,375,"[341.96, 159.86006250000003, 33.64, 49.129875]",4
000000012472,480,640,"[278.87016, 482.24992, 107.48976, 121.61984000000001]",4
000000012490,640,427,"[168.88, 1.919792000000001, 96.92031999999999, 140.09016]",4
000000012490,640,427,"[42.90975999999999, 0.0, 115.87008, 137.33003200000002]",4
000000012612,640,480,"[196.52992, 0.5997599999999998, 63.72992, 20.77008]",4
000000012661,640,640,"[112.17983999999998, 523.51008, 83.42016, 94.92032]",4
000000012681,612,612,"[408.680136, 107.11009800000002, 93.51972, 123.19988400000001]",4
000000012704,612,612,"[223.439976, 258.430158, 49.250088000000005, 51.330276000000005]",4
000000012735,640,427,"[547.35008, 0.3198229999999995, 73.69023999999999, 68.600112]",4
000000012754,640,640,"[453.73983999999996, 544.59968, 57.90016, 73.61023999999999]",4
000000012766,480,640,"[144.01008000000002, 127.96959999999999, 139.39007999999998, 212.57024]",4
000000012803,640,480,"[0.0, 0.0, 95.47008, 145.94016]",4
000000012930,640,480,"[371.30016, 37.45008, 223.85984000000002, 178.65984]",4
000000013045,640,480,"[421.74976000000004, 0, 134.83008, 75.51024000000001]",4
000000013129,640,480,"[70.11008, 1.0802400000000034, 144.54016, 117.56975999999999]",4
000000013140,640,480,"[193.43968, 144.21984, 58.16, 72.45024]",4
000000013144,480,640,"[348.45, 197.64960000000002, 26.65008, 35.24032]",4
000000013220,640,428,"[288.03007999999994, 212.4699, 24.89984, 23.890104]",4
000000013252,640,427,"[75.01984, 271.6900655, 19.909760000000002, 25.429985]",4
000000013383,640,480,"[243.28032, 48.94008, 98.80000000000001, 121.30991999999999]",4
000000013473,431,431,"[88.839875, 45.760132, 217.48001399999998, 197.22991000000002]",4
000000013576,640,480,"[23.990079999999995, 387.03000000000003, 63.80992, 92.96976]",4
000000013576,640,480,"[538.57984, 391.22976000000006, 64.81024, 87.86016000000001]",4
000000013576,640,480,"[294.44, 401.65991999999994, 40.389759999999995, 35.46]",4
000000013595,478,640,"[81.29991299999999, 289.71008000000006, 84.590226, 124.12031999999999]",4
000000013595,478,640,"[440.620161, 495.91008000000005, 37.379839000000004, 144.01984000000002]",4
000000013603,640,480,"[280.40032, 337.58016, 93.88992, 70.87008]",4
000000013720,640,480,"[30.38015999999999, 155.53992, 123.95008000000001, 178.64016]",4
000000013720,640,480,"[454.88, 173.70024000000006, 146.22976, 194.14991999999998]",4
000000013922,612,612,"[0.0, 0.0, 612.0, 612.0]",4
000000013949,612,612,"[456.8298479999999, 0.0, 155.170152, 391.859928]",4
000000013969,640,429,"[125.01024000000001, 112.62987450000001, 67.82016, 56.600114999999995]",4
000000013969,640,429,"[27.780160000000006, 105.53979149999998, 59.329919999999994, 94.340103]",4
000000014004,640,473,"[364.36032, 391.2998925, 56.68992, 49.239773]",4
000000014004,640,473,"[429.21984, 351.20013500000005, 44.43008, 42.239846]",4
000000014337,640,425,"[346.95008, 188.6099, 30.11008, 35.1798]",4
000000014337,640,425,"[410.22976, 192.430225, 32.750080000000004, 40.749849999999995]",4
000000014337,640,425,"[202.98016, 190.02005, 29.80032, 41.14]",4
000000014337,640,425,"[280.38975999999997, 166.460175, 28.04992, 37.09995]",4
000000014337,640,425,"[340.60959999999994, 168.28002500000002, 28.84032, 38.8501]",4
000000014337,640,425,"[406.67008, 172.42016249999998, 27.839999999999996, 38.740024999999996]",4
000000014337,640,425,"[459.91008000000005, 194.630025, 30.46976, 40.9598]",4
000000014337,640,425,"[451.02016, 178.2501, 28.38016, 36.3698]",4
000000014337,640,425,"[271.87967999999995, 186.17018750000003, 30.680320000000002, 35.499825]",4
000000014337,640,425,"[214.03968, 167.65995, 28.33024, 41.389900000000004]",4
000000014337,640,425,"[502.90976, 199.969725, 30.060159999999996, 37.5802]",4
000000014337,640,425,"[492.52000000000004, 182.46015, 27.400319999999997, 36.4701]",4
000000014337,640,425,"[550.5801600000001, 206.22997500000002, 24.35008, 32.5499]",4
000000014337,640,425,"[541.00032, 191.0001, 24.999679999999998, 27.99985]",4
000000014432,480,360,"[418.91016, 0.9399599999999975, 54.22992, 30.849840000000004]",4
000000014591,640,640,"[153.62975999999998, 306.24, 47.40032, 57.61024]",4
000000014591,640,640,"[163.27999999999997, 301.74016, 43.36, 62.73024]",4
000000014635,640,480,"[233.39968000000002, 376.95, 32.010239999999996, 39.42]",4
000000014748,333,500,"[105.79010399999999, 455.60999999999996, 67.830102, 44.1]",4
000000014748,333,500,"[196.690113, 424.79999999999995, 68.719878, 75.2]",4
000000014748,333,500,"[131.800068, 341.69, 51.880067999999994, 47.59]",4
000000014773,640,427,"[0.0, 0.0, 61.539840000000005, 198.689932]",4
000000014773,640,427,"[0.0, 300.3601265, 91.72992, 126.63987350000002]",4
000000014791,500,375,"[0.0, 71.1301875, 39.519999999999996, 108.46987499999999]",4
000000014791,500,375,"[51.400000000000006, 115.4499375, 48.88, 69.10012499999999]",4
000000014812,640,426,"[371.87967999999995, 151.240011, 11.47008, 26.310186]",4
000000015089,640,426,"[364.72992000000005, 366.649893, 27.759999999999998, 37.329954]",4
000000015089,640,426,"[589.01024, 245.66993999999997, 24.030079999999998, 16.850004]",4
000000015089,640,426,"[461.8700799999999, 395.499891, 39.079679999999996, 29.759934]",4
000000015089,640,426,"[53.67008, 393.889824, 53.53023999999999, 32.110176]",4
000000015107,500,375,"[472.06, 195.9301875, 27.94, 55.669875]",4
000000015107,500,375,"[461.99, 253.79999999999995, 37.17, 59.970000000000006]",4
000000015107,500,375,"[10.090000000000003, 56.890125, 84.08, 89.13]",4
000000015107,500,375,"[408.38, 179.81006250000002, 71.1, 74.599875]",4
000000015140,500,375,"[405.62, 116.25, 25.87, 41.309999999999995]",4
000000015156,640,426,"[278.60992, 145.100073, 70.09024, 95.329854]",4
000000015165,640,480,"[563.48032, 209.67984, 67.13983999999999, 76.05984]",4
000000015180,640,428,"[46.32992, 381.44023400000003, 46.920320000000004, 45.959924]",4
000000015180,640,428,"[194.80992, 337.840088, 35.72032, 36.469879999999996]",4
000000015180,640,428,"[235.08992, 360.190034, 50.17984, 42.559892]",4
000000015219,500,333,"[233.47000000000003, 47.6601255, 48.64, 83.069847]",4
000000015219,500,333,"[116.73999999999998, 62.1599445, 64.35000000000001, 88.299945]",4
000000015219,500,333,"[3.75, 69.38005050000001, 54.0, 92.999907]",4
000000015219,500,333,"[88.06, 140.20998300000002, 43.78, 35.180118]",4
000000015219,500,333,"[37.38, 138.850011, 41.19, 33.989976]",4
000000015262,480,640,"[222.28007999999997, 92.5504, 102.75984, 196.25984]",4
000000015266,640,428,"[48.8, 66.24006200000001, 148.01024, 150.219868]",4
000000015268,480,640,"[76.86000000000001, 418.73024, 119.06016000000001, 161.92000000000002]",4
000000015307,612,612,"[191.680236, 9.720089999999999, 143.760024, 75.299868]",4
000000015345,640,480,"[359.88960000000003, 254.49023999999997, 23.34016, 31.72992]",4
000000015345,640,480,"[320.08992, 244.33032, 20.70976, 33.99984]",4
000000015345,640,480,"[283.57984, 235.41, 22.120320000000003, 38.82]",4
000000015345,640,480,"[239.10016, 255.06, 42.41024, 31.05984]",4
000000015345,640,480,"[270.43008000000003, 263.40984, 27.37024, 33.920159999999996]",4
000000015427,640,480,"[618.94016, 73.98, 20.81024, 45.790079999999996]",4
000000015644,640,428,"[110.59008, 230.64984200000004, 48.12032000000001, 52.200164]",4
000000015644,640,428,"[163.65024, 251.76008600000003, 56.06976, 60.660011999999995]",4
000000015644,640,428,"[345.19007999999997, 275.920044, 86.62976, 79.23992]",4
000000015644,640,428,"[227.43999999999997, 238.08013599999998, 57.40032, 46.610056]",4
000000015684,500,333,"[161.09000000000003, 166.84015950000003, 83.65, 105.689871]",4
000000015794,640,480,"[493.2601599999999, 200.59991999999997, 8.62976, 12.250079999999999]",4
000000015794,640,480,"[381.54976, 247.66991999999996, 12.12992, 8.73984]",4
000000015794,640,480,"[536.58016, 221.95992, 8.609919999999999, 6.99984]",4
000000015794,640,480,"[538.08032, 236.02031999999997, 13.98976, 10.41984]",4
000000015794,640,480,"[383.06016000000005, 235.05983999999998, 9.68, 7.51008]",4
000000015794,640,480,"[536.72992, 251.29991999999996, 4.30016, 9.75984]",4
000000015794,640,480,"[380.13024, 221.06016000000002, 12.510079999999999, 8.11008]",4
000000015881,500,375,"[351.94, 260.7099375, 25.62, 34.399875]",4
000000015881,500,375,"[454.61, 192.10987500000002, 28.88, 48.14999999999999]",4
000000015881,500,375,"[456.55, 136.94006249999998, 27.64, 47.209875000000004]",4
000000015881,500,375,"[375.25, 173.83012499999998, 28.27, 54.660000000000004]",4
000000015944,480,640,"[40.009919999999994, 503.48992, 131.47008, 136.38016]",4
000000016015,480,640,"[256.00992, 250.46975999999998, 37.70016, 39.95008]",4
000000016015,480,640,"[235.45992, 195.67968000000002, 25.83984, 41.530240000000006]",4
000000016015,480,640,"[316.10015999999996, 160.38976, 18.6, 28.52992]",4
000000016015,480,640,"[341.68008, 154.94016000000002, 17.77008, 27.839999999999996]",4
000000016015,480,640,"[191.92007999999998, 233.19008, 34.71024, 40.54976]",4
000000016015,480,640,"[374.64, 207.97952000000004, 30.02016, 69.08032]",4
000000016030,640,426,"[257.18016, 266.13008099999996, 48.89984, 118.879986]",4
000000016030,640,426,"[318.5296, 271.710042, 88.73024, 87.58986]",4
000000016030,640,426,"[395.80032, 278.589942, 27.200000000000003, 77.469804]",4
000000016030,640,426,"[131.67008, 255.60000000000002, 112.86975999999999, 136.10018399999998]",4
000000016030,640,426,"[232.26016, 256.769796, 43.18016, 128.380212]",4
000000016030,640,426,"[419.08, 283.08978, 50.64, 51.200088]",4
000000016030,640,426,"[487.12960000000004, 284.550108, 14.890239999999999, 38.679948]",4
000000016037,640,428,"[237.28032, 269.849934, 40.86976, 72.989836]",4
000000016037,640,428,"[9.02976, 274.620208, 63.63008, 111.779904]",4
000000016037,640,428,"[275.08992, 274.60972200000003, 48.12032000000001, 92.61021199999999]",4
000000016072,480,640,"[363.81984, 348.61983999999995, 74.20992, 121.35999999999999]",4
000000016072,480,640,"[161.41992, 151.99007999999998, 123.32976000000001, 194.68992]",4
000000016072,480,640,"[374.62008000000003, 262.57984, 67.47023999999999, 96.70016000000001]",4
000000016243,640,429,"[262.68, 136.2102885, 67.48992, 112.93982700000001]",4
000000016243,640,429,"[355.22015999999996, 157.20983850000002, 101.83999999999999, 62.63013900000001]",4
000000016243,640,429,"[153.16000000000003, 118.45998450000002, 59.48992, 85.700043]",4
000000016251,640,480,"[170.30016, 191.11992, 19.98976, 24.030240000000003]",4
000000016273,640,480,"[182.05984, 277.63032, 37.370239999999995, 55.64976]",4
000000016297,640,480,"[126.85024000000001, 74.56008, 24.499840000000003, 35.14992]",4
000000016359,640,383,"[57.32000000000001, 127.44018599999998, 20.54976, 36.519816000000006]",4
000000016383,640,424,"[288.76992, 72.35984, 7.359999999999999, 13.400096]",4
000000016403,480,640,"[431.45976, 503.37023999999997, 48.540000000000006, 136.62976]",4
000000016590,640,360,"[189.02976, 90.90017999999999, 24.68992, 15.50988]",4
000000016590,640,360,"[183.46015999999997, 103.98024000000001, 31.90976, 17.34984]",4
000000016757,640,359,"[119.56, 68.8800735, 108.20031999999999, 129.839889]",4
000000016796,640,625,"[397.73024, 115.31, 177.13984, 157.07999999999998]",4
000000016796,640,625,"[37.39008, 49.72000000000001, 41.539840000000005, 181.6]",4
000000016823,480,640,"[264.56976000000003, 569.51008, 110.06016, 70.48991999999998]",4
000000016823,480,640,"[88.64999999999999, 171.08, 15.49008, 13.200000000000001]",4
000000017205,441,640,"[201.5098785, 154.32992000000002, 8.420012999999999, 15.450239999999999]",4
000000017210,612,612,"[360.229626, 318.719808, 116.300196, 149.359824]",4
000000017236,640,421,"[237.45983999999999, 280.17992050000004, 57.87008, 63.179891000000005]",4
